13.2065	0.300797	-0.263377	-1.14209
13.5073	0.323172	-0.40562	-1.11812
13.8305	0.322711	-0.544161	-1.04531
14.1532	0.313235	-0.644793	-0.935769
14.4664	0.290938	-0.688467	-0.812433
14.7574	0.247263	-0.67011	-0.701985
15.0046	0.211586	-0.603783	-0.624656
15.2162	0.180992	-0.505574	-0.576948
15.3972	0.153646	-0.386965	-0.549813
15.5508	0.129464	-0.257718	-0.531937
15.6803	0.110771	-0.127263	-0.512983
15.7911	0.0984262	-0.00212268	-0.48626
15.8895	0.0904619	0.114547	-0.449016
15.98	0.0868786	0.220227	-0.401896
16.0668	0.0896617	0.315099	-0.346826
16.1565	0.100601	0.40296	-0.284231
16.2571	0.113936	0.488715	-0.213197
16.371	0.117133	0.571954	-0.138488
16.4882	0.125421	0.646614	-0.0728755
16.6136	0.138685	0.719232	-0.0179049
16.7523	0.12299	0.795726	0.0230334
16.8753	0.0867583	0.864263	0.0405969
16.962	0.0498391	0.916166	0.040287
17.0119	0.0252641	0.949801	0.0329026
17.0371	0.0115444	0.969515	0.0250296
17.0487	0.00592628	0.97978	0.0191511
17.0546	0.0035829	0.985515	0.0147989
17.0582	0.00244738	0.989086	0.0112637
17.0606	0.00167106	0.991428	0.00816344
17.0623	0.00131411	0.992813	0.00558069
17.0636	0.00113909	0.99362	0.00324301
17.0648	0.00102771	0.993991	0.00103657
17.0658	0.000977339	0.993993	-0.00101083
17.0668	0.000989659	0.993701	-0.00291343
17.0678	0.0011005	0.993161	-0.00472402
17.0689	0.00128958	0.992353	-0.00656024
17.0701	0.00153354	0.991234	-0.00847318
17.0717	0.00182143	0.989777	-0.010456
17.0735	0.00218354	0.987974	-0.0124843
17.0757	0.00266482	0.985796	-0.014566
17.0783	0.00331272	0.983174	-0.0167328
17.0817	0.00418723	0.980004	-0.0190211
17.0858	0.00537251	0.976147	-0.021465
17.0912	0.00699036	0.971417	-0.0240939
17.0982	0.00922015	0.965569	-0.0269288
17.1074	0.0123314	0.958268	-0.0299729
17.1198	0.0167406	0.949051	-0.0331925
17.1365	0.0231161	0.937256	-0.0364758
17.1596	0.0309422	0.921906	-0.0395432
17.1906	0.0414463	0.902485	-0.0416839
17.232	0.0558056	0.877755	-0.0418197
17.2878	0.075653	0.845842	-0.0379577
17.3635	0.104088	0.80387	-0.0263178
17.4676	0.150036	0.746679	0.000630191
17.6176	0.142754	0.661346	0.0604192
17.7603	0.127765	0.571226	0.138703
17.8881	0.113591	0.476727	0.223103
18.0017	0.102514	0.376594	0.303612
18.1042	0.0932124	0.271278	0.373231
18.1974	0.0875419	0.165189	0.427497
18.285	0.088529	0.061162	0.46701
18.3735	0.0962514	-0.04292	0.495352
18.4697	0.109167	-0.149632	0.515626
18.5789	0.124018	-0.258629	0.530754
18.7029	0.134226	-0.365316	0.544798
18.8372	0.149826	-0.461024	0.56246
18.987	0.171848	-0.545853	0.589487
19.1588	0.19852	-0.617533	0.631814
19.3574	0.227719	-0.669484	0.694491
19.5851	0.256559	-0.691788	0.779261
19.8416	0.284143	-0.673604	0.881263
20.1258	0.310965	-0.607193	0.987904
20.4367	0.329656	-0.491734	1.07995
20.7664	0.316749	-0.341156	1.13381
21.0831	0.30398	-0.193404	1.13517
21.3871	0.284184	-0.0722777	1.09027
21.6713	0.260662	0.00344883	1.01309
21.932	0.240866	0.0271863	0.919375
